,Platform Type,Personal or Business,Placement - Day of Month,Placement - Weekday (Mo = 1),Placement - Time,Confirmation - Day of Month,Confirmation - Weekday (Mo = 1),Confirmation - Time,Arrival at Pickup - Day of Month,Arrival at Pickup - Weekday (Mo = 1),Arrival at Pickup - Time,Pickup - Day of Month,Pickup - Weekday (Mo = 1),Pickup - Time,Arrival at Destination - Day of Month,Arrival at Destination - Weekday (Mo = 1),Arrival at Destination - Time,Distance (KM),Temperature,Pickup Lat,Pickup Long,Destination Lat,Destination Long,No_Of_Orders,Age,Average_Rating,No_of_Ratings,User Id (num),Rider Id (num),Time from Pickup to Arrival
9308,3,Business,16,6,10:13:32,16,6,10:14:27,16,6,10:19:07,16,6,10:44:44,16,6,10:57:24,5,25.5,-1.3004062,36.829741,-1.3228003000000002,36.8306435,1376,557,13.7,165,633,206,760
9309,3,Business,20,4,17:01:10,20,4,17:17:23,20,4,17:33:42,20,4,17:35:04,20,4,17:56:21,5,22.8,-1.2975066000000002,36.76894229999999,-1.2745551000000002,36.7979797,1486,454,14.2,151,421,576,1277
9310,3,Business,27,4,09:30:19,27,4,09:31:11,27,4,09:39:34,27,4,09:50:50,27,4,10:24:40,6,19.0,-1.2951243000000001,36.828134399999996,-1.2726389999999999,36.794723,1337,875,14.2,243,3647,726,2030
9311,3,Business,23,4,15:13:16,23,4,15:14:42,23,4,15:30:03,23,4,15:34:55,23,4,15:55:31,9,24.4,-1.2687407,36.7373043,-1.3015197,36.7658456,1541,1243,13.7,442,2330,240,1236
9312,3,Business,2,4,10:25:19,2,4,11:18:17,2,4,11:30:05,2,4,11:41:59,2,4,12:01:28,9,22.7,-1.2551895,36.7822034,-1.29387,36.7907813,1299,986,13.1,287,478,101,1169
9313,3,Business,30,2,14:54:32,30,2,15:22:52,30,2,15:26:53,30,2,15:31:35,30,2,16:12:57,4,,-1.273056,36.811298,-1.2646568999999999,36.780944399999996,1208,300,14.3,139,1329,119,2482
9314,3,Business,3,5,15:10:05,3,5,15:12:53,3,5,15:27:19,3,5,15:28:25,3,5,16:16:59,7,,-1.3004062,36.829741,-1.3272104,36.85284179999999,49,255,15.0,5,1363,292,2914
9315,3,Business,13,3,13:54:10,13,3,13:54:23,13,3,14:03:52,13,3,14:13:37,13,3,14:23:17,1,29.0,-1.2628638,36.8070399,-1.2601197,36.7985271,3679,2149,14.4,699,2030,575,580
9316,3,Business,8,4,12:35:40,8,4,12:40:38,8,4,12:55:59,8,4,13:00:47,8,4,13:18:12,6,26.1,-1.3001813,36.811122,-1.273009,36.802807,1239,1113,14.4,391,1856,615,1045
9317,3,Business,11,2,14:18:12,11,2,16:55:52,11,2,16:59:18,11,2,17:17:01,11,2,17:47:08,10,20.9,-1.311173,36.827569,-1.2551895,36.7822034,5713,1636,14.2,2255,1880,671,1807
9318,1,Personal,4,4,18:58:33,4,4,19:12:06,4,4,19:38:35,4,4,19:46:38,4,4,20:13:35,11,,-1.2242978999999998,36.7647642,-1.2000518,36.7805946,1299,986,13.1,287,2529,101,1617
9319,3,Business,12,1,12:07:19,12,1,12:07:59,12,1,12:15:45,12,1,12:22:31,12,1,12:47:33,18,23.6,-1.2628638,36.8070399,-1.3244885,36.897791999999995,1809,1043,14.1,423,20,501,1502
9320,3,Business,7,2,12:50:56,7,2,12:52:49,7,2,13:07:23,7,2,13:36:44,7,2,14:30:40,9,,-1.290894,36.822971,-1.3025826,36.7670807,583,252,15.0,58,677,843,3236
9321,1,Personal,18,4,14:06:05,18,4,14:06:17,18,4,14:06:30,18,4,14:22:22,18,4,14:47:35,12,26.9,-1.3108386,36.7555239,-1.2598589,36.7470168,1875,900,14.3,442,2563,105,1513
9322,3,Business,14,1,10:36:39,14,1,10:37:00,14,1,10:46:01,14,1,10:47:25,14,1,11:41:38,20,23.4,-1.2551895,36.7822034,-1.3195936000000001,36.916169700000005,1383,957,14.0,265,516,620,3253
9323,3,Business,4,2,14:32:40,4,2,15:50:45,4,2,16:25:31,4,2,16:27:56,4,2,16:51:41,10,23.8,-1.2584143,36.8048002,-1.2413316,36.878552500000005,487,560,13.7,44,246,685,1425
9324,3,Business,14,5,11:39:48,14,5,11:40:31,14,5,11:41:15,14,5,11:43:01,14,5,11:56:56,3,24.2,-1.2963097,36.7688221,-1.295908,36.791433000000005,6421,2043,14.2,2026,2030,786,835
9325,3,Business,17,3,10:43:25,17,3,10:43:55,17,3,10:55:46,17,3,10:57:30,17,3,11:14:00,3,,-1.2963097,36.7688221,-1.295908,36.791433000000005,998,733,14.6,130,2030,548,990
9326,3,Business,9,2,12:24:37,9,2,12:24:45,9,2,12:35:35,9,2,12:40:28,9,2,13:35:25,22,27.0,-1.2761408,36.7710839,-1.3160976999999998,36.913164200000004,228,268,15.0,30,3547,306,3297
9327,3,Business,4,5,11:40:55,4,5,11:48:14,4,5,12:31:13,4,5,12:56:04,4,5,13:16:24,7,22.7,-1.300921,36.828195,-1.2599563,36.799343900000004,2295,1166,14.2,596,635,589,1220
9328,3,Business,11,2,12:35:25,11,2,12:37:48,11,2,12:42:06,11,2,12:47:18,11,2,12:58:54,3,19.6,-1.3004062,36.829741,-1.2936428999999998,36.8277508,488,273,14.4,45,1363,868,696
9329,3,Business,9,3,15:32:32,9,3,15:32:50,9,3,15:40:07,9,3,15:47:59,9,3,16:34:11,17,25.4,-1.2642903,36.80021370000001,-1.2927792,36.9053492,152,587,13.5,13,2330,512,2772
9330,3,Business,18,4,08:23:31,18,4,08:25:01,18,4,08:33:17,18,4,09:03:55,18,4,09:22:34,9,,-1.2638185,36.7930057,-1.2991441000000001,36.7528804,173,253,13.5,16,867,166,1119
9331,3,Business,16,1,13:37:03,16,1,13:37:20,16,1,13:38:55,16,1,13:41:20,16,1,14:02:03,6,22.2,-1.2551895,36.7822034,-1.2765641,36.793782,680,982,14.0,207,111,103,1243
9332,3,Business,31,4,17:01:10,31,4,17:05:34,31,4,17:24:55,31,4,17:40:49,31,4,18:06:52,13,22.5,-1.2897368,36.8226783,-1.2441325,36.8962053,705,874,14.3,176,1568,116,1563
9333,3,Business,30,2,16:40:30,30,2,16:48:38,30,2,17:01:05,30,2,17:09:37,30,2,17:32:23,12,,-1.300921,36.828195,-1.3347898999999999,36.7391053,635,674,12.0,35,3496,328,1366
9334,3,Personal,23,3,10:31:38,23,3,10:31:50,23,3,10:51:06,23,3,11:10:25,23,3,11:35:14,15,,-1.2375778999999998,36.8649718,-1.2925556,36.7903149,3288,1204,14.2,1056,2727,124,1489
9335,3,Business,25,4,11:23:29,25,4,11:23:45,25,4,11:36:11,25,4,11:39:27,25,4,12:08:57,17,,-1.2902869,36.8085396,-1.3700383,36.9190174,1465,719,14.3,130,186,622,1770
9336,3,Business,9,3,15:11:52,9,3,15:12:27,9,3,15:17:47,9,3,15:23:13,9,3,15:45:22,6,25.3,-1.2527958000000001,36.8003131,-1.2623805000000001,36.7805404,1275,497,14.8,119,3689,205,1329
9337,3,Business,30,4,10:35:04,30,4,10:35:43,30,4,10:43:56,30,4,11:03:25,30,4,11:22:08,11,,-1.2728947,36.807942600000004,-1.2283403,36.8822756,643,307,13.9,58,2412,245,1123
9338,3,Business,21,5,10:48:40,21,5,11:49:22,21,5,11:58:31,21,5,12:06:25,21,5,12:23:59,8,22.7,-1.3014461000000002,36.7661381,-1.28878,36.8168312,1693,1110,13.5,219,2587,456,1054
9339,3,Business,2,2,10:36:21,2,2,10:37:42,2,2,10:38:03,2,2,10:46:22,2,2,11:13:29,21,26.1,-1.331619,36.847976,-1.3181159,36.710155900000004,419,312,13.3,61,1796,61,1627
9340,3,Business,18,1,15:05:23,18,1,15:05:37,18,1,15:15:32,18,1,15:20:54,18,1,16:06:39,18,17.4,-1.3323107,36.8692616,-1.2600616000000002,36.787018200000006,439,1511,13.3,171,426,192,2745
9341,3,Business,19,2,09:34:55,19,2,09:35:40,19,2,09:41:40,19,2,09:48:38,19,2,09:57:55,4,,-1.2551895,36.7822034,-1.2722283,36.805013,2608,1798,13.2,504,2523,720,557
9342,3,Business,24,5,17:25:20,24,5,17:26:47,24,5,17:34:00,24,5,17:38:07,24,5,17:58:05,3,20.2,-1.2584143,36.8048002,-1.2551895,36.7822034,314,473,13.8,29,830,697,1198
9343,3,Business,6,3,10:54:21,6,3,10:55:45,6,3,11:04:21,6,3,11:07:51,6,3,11:18:50,6,,-1.2836832,36.8306719,-1.2638185,36.7930057,914,452,13.9,69,1500,728,659
9344,3,Business,1,5,17:28:34,1,5,17:29:52,1,5,17:32:52,1,5,17:38:10,1,5,18:05:17,8,26.6,-1.2551895,36.7822034,-1.2821378,36.7740428,928,494,14.3,43,3331,523,1627
9345,3,Business,12,2,13:35:40,12,2,13:35:50,12,2,13:41:35,12,2,13:47:01,12,2,14:21:13,12,26.9,-1.3472066,36.7692638,-1.2880128999999998,36.8308097,3064,1010,14.1,700,3147,584,2052
9346,3,Business,24,1,10:15:58,24,1,10:16:25,24,1,10:22:28,24,1,10:26:36,24,1,10:33:51,4,15.4,-1.2809121,36.7852524,-1.2756466999999998,36.807989500000005,2761,1749,13.2,673,1792,446,435
9347,3,Business,29,5,09:15:04,29,5,09:16:23,29,5,09:30:22,29,5,09:34:58,29,5,09:57:27,5,20.9,-1.3004062,36.829741,-1.2806799999999998,36.831154999999995,582,273,13.2,42,1363,907,1349
9348,3,Business,30,3,09:41:34,30,3,09:43:11,30,3,09:46:36,30,3,10:01:50,30,3,10:26:21,15,19.6,-1.2551895,36.7822034,-1.3231725,36.864017700000005,4365,1457,13.9,1222,2523,541,1471
9349,3,Business,23,6,11:51:54,23,6,11:56:37,23,6,11:58:31,23,6,12:06:47,23,6,12:23:44,5,26.5,-1.2584143,36.8048002,-1.28878,36.8168312,1486,454,14.2,151,2587,576,1017
9350,3,Business,22,3,16:17:40,22,3,16:17:58,22,3,16:21:28,22,3,16:32:51,22,3,17:09:27,17,23.8,-1.2571472,36.795063299999995,-1.2860183,36.8975338,713,726,14.8,66,510,96,2196
9351,3,Business,12,3,13:01:08,12,3,13:03:20,12,3,13:15:33,12,3,13:16:40,12,3,14:12:13,16,19.5,-1.2674273999999999,36.787082700000006,-1.3109801,36.8810758,5523,2234,13.6,1265,2801,521,3333
9352,3,Business,10,1,10:59:31,10,1,11:00:00,10,1,11:00:36,10,1,12:10:07,10,1,12:40:25,8,,-1.2830989,36.8165739,-1.2758945,36.7648661,940,984,13.0,102,1984,402,1818
9353,3,Business,21,1,14:57:29,21,1,14:57:55,21,1,15:08:11,21,1,15:11:41,21,1,16:15:34,5,27.6,-1.2897399,36.8270975,-1.2726506000000002,36.7960153,383,474,14.2,52,1642,819,3833
9354,3,Business,17,3,14:15:15,17,3,14:19:47,17,3,14:32:43,17,3,15:18:04,17,3,15:20:26,5,,-1.2571472,36.795063299999995,-1.2890893,36.8268633,1202,576,13.4,105,540,436,142
9355,3,Business,28,5,12:33:14,28,5,12:33:58,28,5,12:55:49,28,5,13:00:30,28,5,13:32:29,5,25.2,-1.2894649,36.787753,-1.3012008,36.764868,101,841,12.3,28,3091,431,1919
9356,3,Business,18,1,09:00:13,18,1,09:00:51,18,1,09:12:02,18,1,09:38:06,18,1,09:46:51,5,22.2,-1.2285834999999998,36.882646799999996,-1.2156006000000001,36.8916865,6815,2455,13.9,2149,2112,445,525
9357,3,Business,21,1,14:10:29,21,1,14:20:03,21,1,14:21:42,21,1,14:40:29,21,1,14:58:20,8,27.4,-1.303596,36.778378000000004,-1.265715,36.823815,1133,2006,14.1,178,868,86,1071
9358,3,Business,25,1,11:38:00,25,1,11:38:14,25,1,11:38:21,25,1,11:58:45,25,1,11:58:46,4,27.1,-1.3167113000000001,36.8301563,-1.3004062,36.829741,7142,2132,13.2,388,393,515,1
9359,3,Business,14,4,09:29:38,14,4,09:29:53,14,4,09:30:52,14,4,09:37:23,14,4,10:19:27,22,19.1,-1.2551895,36.7822034,-1.178201,36.9345516,1486,454,14.2,151,3674,576,2524
9360,3,Business,22,5,14:00:31,22,5,14:00:51,22,5,14:30:01,22,5,14:39:42,22,5,14:50:51,4,31.0,-1.2626574,36.8014034,-1.2966453000000002,36.8191342,847,297,14.0,108,1687,76,669
9361,3,Business,28,2,13:10:23,28,2,13:13:07,28,2,13:45:38,28,2,13:58:47,28,2,14:25:36,9,19.5,-1.2702120000000001,36.82108770000001,-1.3014461000000002,36.7661381,135,677,14.3,8,2987,810,1609
9362,3,Business,26,1,11:14:07,26,1,11:31:27,26,1,11:41:49,26,1,11:55:51,26,1,12:20:05,12,23.1,-1.307143,36.825009,-1.2297799999999999,36.836215,1465,719,14.3,130,624,622,1454
9363,3,Business,6,1,10:13:23,6,1,10:13:41,6,1,10:20:59,6,1,10:41:26,6,1,10:51:23,2,20.4,-1.3047482,36.784967200000004,-1.2963097,36.7688221,106,827,13.7,37,2676,636,597
9364,1,Business,12,5,13:27:51,12,5,13:28:53,12,5,13:35:36,12,5,13:49:22,12,5,14:03:14,7,27.1,-1.2615888000000002,36.7928732,-1.2896398999999998,36.812449799999996,1601,1337,13.7,441,3635,379,832
9365,3,Business,18,5,11:50:13,18,5,11:50:23,18,5,11:53:36,18,5,12:07:03,18,5,12:28:48,8,20.1,-1.2551895,36.7822034,-1.303658,36.817707500000004,1907,530,13.8,305,2216,958,1305
9366,3,Business,27,4,12:00:22,27,4,12:20:59,27,4,12:23:47,27,4,12:39:07,27,4,13:01:22,6,22.6,-1.3275350000000001,36.89546,-1.3478563000000001,36.8935824,721,984,13.8,161,1405,543,1335
9367,3,Business,8,5,14:49:01,8,5,14:55:56,8,5,15:17:36,8,5,15:28:10,8,5,15:37:34,4,27.3,-1.3077869,36.844320700000004,-1.3004062,36.829741,288,556,13.7,27,633,114,564
9368,3,Business,5,3,15:18:01,5,3,15:24:17,5,3,15:27:55,5,3,15:43:07,5,3,16:22:19,7,25.2,-1.2551895,36.7822034,-1.2575370000000001,36.843066,5664,2014,13.6,1264,3450,614,2352
9369,2,Personal,29,3,14:53:01,29,3,15:01:33,29,3,15:05:17,29,3,15:06:48,29,3,15:43:52,17,19.0,-1.2844665000000002,36.7866113,-1.2143386999999999,36.7914548,1926,994,13.8,482,946,536,2224
9370,3,Business,23,2,14:46:25,23,2,15:22:52,23,2,15:36:45,23,2,15:38:38,23,2,16:02:45,8,19.1,-1.3004062,36.829741,-1.2574219,36.7927073,637,1069,13.8,45,633,518,1447
9371,3,Business,11,2,10:04:19,11,2,10:04:45,11,2,10:09:20,11,2,10:31:35,11,2,10:47:38,10,16.8,-1.3081376,36.83297720000001,-1.2602337,36.79905479999999,2567,635,14.4,328,635,399,963
9372,3,Business,28,6,13:15:35,28,6,13:15:39,28,6,13:24:20,28,6,13:26:59,28,6,13:48:52,9,23.9,-1.3052491000000002,36.8223899,-1.2584143,36.8048002,284,758,14.6,82,2956,229,1313
9373,3,Business,28,4,11:36:36,28,4,11:42:20,28,4,11:42:26,28,4,11:49:51,28,4,12:22:48,11,28.1,-1.2551895,36.7822034,-1.3197323,36.8120386,637,1069,13.8,45,2866,518,1977
9374,3,Business,4,4,14:47:00,4,4,14:51:06,4,4,15:19:18,4,4,15:24:42,4,4,15:31:49,2,27.5,-1.2602337,36.79905479999999,-1.2618264,36.8141179,3604,820,14.2,586,635,85,427
9375,2,Personal,14,2,10:29:04,14,2,10:29:24,14,2,10:40:03,14,2,10:45:39,14,2,11:02:33,7,21.4,-1.2749662,36.7658781,-1.289521,36.819072399999996,1746,821,14.3,466,2946,648,1014
9376,3,Business,19,1,10:58:35,19,1,10:59:38,19,1,11:12:00,19,1,11:15:49,19,1,11:33:25,5,24.6,-1.2594473999999998,36.8089122,-1.2850523,36.7859591,970,3251,13.3,53,893,547,1056
9377,3,Business,7,5,13:21:32,7,5,13:30:11,7,5,13:51:57,7,5,14:01:37,7,5,14:21:04,8,26.9,-1.2595421999999998,36.7871178,-1.2912139999999999,36.78577,2684,788,14.2,343,2801,178,1167
9378,3,Business,10,4,10:54:49,10,4,10:55:28,10,4,11:00:43,10,4,11:11:09,10,4,11:32:39,3,24.7,-1.2626574,36.8014034,-1.2701978999999999,36.8138177,492,740,13.9,47,1687,447,1290
9379,1,Personal,22,6,14:42:16,22,6,14:43:38,22,6,14:57:24,22,6,15:02:36,22,6,15:27:29,10,,-1.2985073,36.7493901,-1.3188148000000002,36.809247799999994,635,674,12.0,35,1382,328,1493
9380,3,Business,22,2,15:55:58,22,2,16:07:02,22,2,16:15:29,22,2,16:19:56,22,2,16:46:22,8,25.7,-1.2765736,36.851364600000004,-1.2527958000000001,36.8003131,1062,573,13.2,100,1075,660,1586
9381,3,Business,15,2,14:19:30,15,2,14:19:40,15,2,14:20:46,15,2,14:30:17,15,2,14:50:00,11,24.7,-1.3167113000000001,36.8301563,-1.2574219,36.7927073,2072,1151,13.5,571,393,62,1183
9382,3,Business,25,1,08:37:33,25,1,08:37:48,25,1,08:42:21,25,1,10:10:36,25,1,10:54:51,15,,-1.3104506,36.8687235,-1.2674273999999999,36.787082700000006,833,460,13.1,67,2801,26,2655
9383,3,Business,24,5,12:33:22,24,5,12:34:53,24,5,12:50:12,24,5,12:54:46,24,5,14:41:36,8,21.5,-1.2963097,36.7688221,-1.2813012,36.832396200000005,1188,2154,13.2,154,2733,800,6410
9384,3,Business,7,4,13:20:33,7,4,13:22:23,7,4,14:20:56,7,4,14:27:55,7,4,14:59:22,8,31.2,-1.3167113000000001,36.8301563,-1.2770708,36.8231093,615,341,14.7,30,53,349,1887
9385,2,Personal,14,4,13:25:21,14,4,13:33:16,14,4,13:40:04,14,4,14:02:43,14,4,14:11:45,4,21.6,-1.31522,36.837006,-1.3312467,36.8321722,317,876,13.5,58,270,890,542
9386,3,Business,27,6,10:33:09,27,6,10:33:59,27,6,10:44:56,27,6,10:52:58,27,6,11:16:40,11,,-1.3167113000000001,36.8301563,-1.2638185,36.7930057,4890,1103,14.1,1011,517,329,1422
9387,3,Business,8,3,10:30:25,8,3,10:31:28,8,3,10:36:40,8,3,10:39:08,8,3,10:59:54,17,,-1.3015197,36.7658456,-1.2326041,36.8009029,1275,497,14.8,119,2330,205,1246
9388,3,Business,10,2,10:00:09,10,2,10:00:26,10,2,10:06:27,10,2,10:10:20,10,2,10:26:36,9,16.4,-1.2551895,36.7822034,-1.2942764,36.7969749,680,982,14.0,207,2978,103,976
9389,3,Business,7,3,08:54:44,7,3,09:00:21,7,3,09:24:22,7,3,09:27:59,7,3,09:53:59,8,,-1.2569503,36.78347279999999,-1.2995738000000001,36.8199719,1672,1244,13.8,477,608,219,1560
9390,2,Personal,28,5,13:32:35,28,5,13:33:15,28,5,13:37:34,28,5,14:01:12,28,5,14:24:28,10,25.7,-1.25454,36.839220000000005,-1.3064585,36.8119065,1337,875,14.2,243,314,726,1396
9391,3,Business,26,5,17:15:28,26,5,17:15:52,26,5,17:27:50,26,5,17:29:25,26,5,17:50:06,9,,-1.3210188999999999,36.841055100000005,-1.2971024,36.7836598,1220,339,14.6,119,2066,448,1241
9392,3,Business,23,2,16:00:20,23,2,16:34:08,23,2,16:34:18,23,2,16:44:35,23,2,17:16:49,14,19.6,-1.3177546999999998,36.8303703,-1.306378,36.7519845,6978,1990,13.3,413,393,10,1934
9393,3,Business,11,2,08:29:00,11,2,08:29:25,11,2,08:33:25,11,2,08:36:18,11,2,09:05:50,13,16.5,-1.2551895,36.7822034,-1.3149620000000002,36.865528000000005,476,116,14.9,48,3108,894,1772
9394,1,Personal,17,1,12:57:25,17,1,12:57:36,17,1,13:05:43,17,1,13:08:20,17,1,13:27:58,15,24.9,-1.2343236000000002,36.8861,-1.2927600000000001,36.783799,3516,1494,14.1,913,3484,320,1178
9395,3,Business,29,5,12:30:16,29,5,12:53:08,29,5,13:15:04,29,5,13:38:53,29,5,14:41:57,6,29.1,-1.2527958000000001,36.8003131,-1.2813012,36.832396200000005,235,307,13.7,27,1402,763,3784
9396,3,Business,10,1,11:53:35,10,1,13:10:27,10,1,13:11:05,10,1,13:40:14,10,1,14:14:46,11,18.9,-1.3228003000000002,36.8306435,-1.2574219,36.7927073,7204,1909,13.3,354,393,39,2072
9397,3,Business,14,4,15:12:56,14,4,15:40:50,14,4,15:53:55,14,4,15:59:39,14,4,16:42:28,23,27.8,-1.2551895,36.7822034,-1.343439,36.912065000000005,201,448,15.0,10,2523,862,2569
9398,3,Business,11,4,10:30:37,11,4,10:30:51,11,4,10:52:20,11,4,11:09:05,11,4,11:26:05,6,25.4,-1.2946358999999998,36.8352718,-1.3272104,36.85284179999999,209,254,14.5,22,1996,507,1020
9399,3,Business,6,3,13:43:14,6,3,13:56:49,6,3,13:57:12,6,3,14:00:45,6,3,14:38:46,11,,-1.2859912,36.8756811,-1.2232123,36.8932547,192,308,13.2,21,1502,885,2281
9400,1,Personal,2,2,09:54:54,2,2,09:56:14,2,2,10:08:27,2,2,10:10:52,2,2,10:18:57,7,15.1,-1.2669099,36.79774329999999,-1.2854789,36.8240689,483,645,13.5,31,2980,731,485
9401,3,Business,2,4,10:46:32,2,4,10:57:25,2,4,11:08:52,2,4,11:19:17,2,4,11:38:02,15,22.4,-1.2287313999999998,36.8367354,-1.293515,36.897607,92,759,14.2,29,2271,174,1125
9402,3,Business,15,1,14:58:36,15,1,15:05:29,15,1,15:12:46,15,1,15:15:24,15,1,15:37:44,6,,-1.2551895,36.7822034,-1.2817351000000001,36.8186929,4933,1638,14.2,1086,3108,692,1340
9403,3,Business,15,5,14:54:56,15,5,14:58:26,15,5,15:20:48,15,5,15:37:40,15,5,16:13:05,15,27.9,-1.2284323,36.8757058,-1.2124582,36.802894,7921,2591,13.8,1364,2330,238,2125
9404,3,Business,17,3,09:38:40,17,3,09:38:53,17,3,09:49:42,17,3,10:08:12,17,3,10:46:59,16,,-1.2738073,36.813117299999995,-1.3254522,36.721658399999995,44,220,13.5,8,136,363,2327
9405,3,Business,12,3,11:53:37,12,3,12:03:04,12,3,12:11:49,12,3,12:33:45,12,3,13:34:05,16,19.2,-1.319613,36.711055,-1.2784063,36.8222933,425,129,14.2,49,391,739,3620
9406,3,Business,4,4,09:47:41,4,4,09:49:12,4,4,09:57:54,4,4,10:15:11,4,4,10:29:09,4,21.9,-1.3167113000000001,36.8301563,-1.3004062,36.829741,643,307,13.9,58,393,245,838
9407,1,Personal,7,4,15:34:41,7,4,15:38:27,7,4,16:13:10,7,4,16:15:18,7,4,16:38:37,8,20.2,-1.3054537,36.8284768,-1.274716,36.789582,390,986,14.0,142,2346,312,1399
9408,3,Business,26,1,10:39:07,26,1,12:01:26,26,1,12:26:36,26,1,12:41:37,26,1,13:57:07,5,22.8,-1.2830057,36.81754779999999,-1.2546732,36.808679600000005,5421,2059,13.6,1288,3557,260,4530
9409,2,Personal,18,1,15:25:38,18,1,15:28:24,18,1,15:37:35,18,1,15:41:39,18,1,16:08:58,9,17.4,-1.2635425,36.8021963,-1.2940768999999999,36.749157399999994,1337,875,14.2,243,3285,726,1639
9410,3,Business,25,1,13:11:59,25,1,13:15:58,25,1,14:04:11,25,1,14:19:46,25,1,14:55:13,10,28.1,-1.290894,36.822971,-1.225322,36.80855,913,354,13.6,89,788,863,2127
9411,3,Business,17,3,12:09:21,17,3,12:15:01,17,3,12:39:25,17,3,13:04:09,17,3,13:14:44,8,25.6,-1.3244885,36.897791999999995,-1.3332749,36.870814700000004,2336,2184,13.7,524,1271,946,635
9412,3,Business,25,5,14:29:03,25,5,14:31:02,25,5,14:50:13,25,5,14:52:53,25,5,15:07:42,8,29.0,-1.2571472,36.795063299999995,-1.3025666999999999,36.7803495,201,448,15.0,10,3326,862,889
9413,3,Business,25,1,14:28:19,25,1,14:32:02,25,1,14:45:46,25,1,14:49:28,25,1,15:05:25,6,,-1.3332749,36.870814700000004,-1.3318059,36.8359596,4342,2634,14.4,1048,1926,663,957
9414,3,Business,30,5,09:32:19,30,5,10:15:10,30,5,10:31:55,30,5,10:36:21,30,5,10:53:42,11,23.8,-1.3077869,36.844320700000004,-1.2574219,36.7927073,429,577,13.0,13,1500,878,1041
9415,3,Business,4,1,13:05:39,4,1,13:09:07,4,1,13:53:00,4,1,13:55:05,4,1,14:29:26,5,,-1.2527958000000001,36.8003131,-1.28878,36.8168312,192,308,13.2,21,2587,885,2061
9416,3,Business,12,2,12:54:43,12,2,12:57:16,12,2,13:02:24,12,2,13:39:36,12,2,14:25:41,8,23.0,-1.3004062,36.829741,-1.2574219,36.7927073,1787,1189,13.9,416,1363,297,2765
9417,3,Business,26,2,10:22:53,26,2,10:24:23,26,2,10:30:48,26,2,10:45:08,26,2,10:57:28,4,27.3,-1.3167113000000001,36.8301563,-1.3004062,36.829741,2058,1046,14.1,652,393,409,740
9418,3,Business,27,2,17:43:20,27,2,17:53:38,27,2,18:05:04,27,2,18:11:34,27,2,18:37:14,8,22.5,-1.2649605,36.798177700000004,-1.3172395000000001,36.839269,3516,569,14.3,482,302,933,1540
9419,3,Business,3,4,12:41:36,3,4,12:42:28,3,4,12:44:33,3,4,13:25:11,3,4,13:25:15,4,23.3,-1.3167113000000001,36.8301563,-1.3004062,36.829741,7056,2047,13.3,411,517,619,4
9420,3,Business,21,3,10:47:09,21,3,11:00:51,21,3,11:04:45,21,3,11:12:22,21,3,11:31:08,9,21.9,-1.2574219,36.7927073,-1.306378,36.7519845,429,577,13.0,13,867,878,1126
9421,3,Business,23,2,11:15:37,23,2,11:16:26,23,2,11:49:20,23,2,12:02:00,23,2,12:36:36,20,17.8,-1.3244885,36.897791999999995,-1.2963097,36.7688221,1421,1111,13.3,267,3434,498,2076
9422,2,Personal,4,2,09:41:37,4,2,09:41:50,4,2,09:48:05,4,2,09:51:23,4,2,10:00:27,7,16.6,-1.2923116000000001,36.7916244,-1.302088,36.831162,191,713,14.0,29,3137,249,544
9423,3,Business,17,1,10:33:28,17,1,10:36:18,17,1,11:00:32,17,1,11:07:08,17,1,11:23:27,4,23.6,-1.2765736,36.851364600000004,-1.281754,36.8324229,152,496,15.0,5,1402,511,979
9424,3,Business,14,2,15:05:39,14,2,15:06:28,14,2,15:52:01,14,2,16:04:40,14,2,16:31:21,9,,-1.318062,36.849326,-1.265715,36.823815,799,410,13.2,46,868,686,1601
9425,3,Business,19,2,10:15:58,19,2,10:17:03,19,2,10:24:36,19,2,10:30:05,19,2,10:48:51,4,21.2,-1.2551895,36.7822034,-1.2747247,36.8150014,2183,887,14.1,393,2523,131,1126
9426,3,Business,10,1,09:20:33,10,1,09:21:00,10,1,09:28:11,10,1,09:30:53,10,1,09:50:40,9,16.6,-1.2638185,36.7930057,-1.3004062,36.829741,676,153,14.4,66,1527,139,1187
9427,3,Business,11,4,13:03:18,11,4,13:03:39,11,4,13:04:31,11,4,13:12:53,11,4,13:25:17,4,25.4,-1.2551895,36.7822034,-1.2654228,36.8033218,1023,294,14.2,145,970,709,744
9428,3,Business,24,1,12:03:51,24,1,12:05:33,24,1,12:15:37,24,1,12:18:09,24,1,12:41:07,8,22.6,-1.2551895,36.7822034,-1.2987440000000001,36.817823700000005,2411,1245,14.3,645,2532,43,1378
9429,3,Business,4,1,09:19:37,4,1,09:19:47,4,1,09:28:05,4,1,09:38:09,4,1,10:13:15,13,21.8,-1.2551895,36.7822034,-1.3270347,36.866736200000005,1907,530,13.8,305,2763,958,2106
9430,3,Business,6,3,11:56:14,6,3,11:56:43,6,3,11:57:48,6,3,12:00:20,6,3,12:37:51,8,22.5,-1.2551895,36.7822034,-1.2925919,36.81705770000001,2146,1179,14.2,557,3686,771,2251
9431,3,Business,11,2,17:54:04,11,2,17:55:00,11,2,18:12:37,11,2,18:19:32,11,2,18:34:52,3,20.7,-1.3025826,36.7670807,-1.2763494,36.7671783,267,138,14.7,31,2869,55,920
